Id,SalePrice
1750,135629.71698113208
1751,234000.0
1752,116264.85
1753,126875.13235294117
1754,192250.0
1755,157488.88888888888
1756,131003.33333333333
1757,116264.85
1758,145535.58620689655
1759,145535.58620689655
1760,175385.7142857143
1761,145535.58620689655
1762,145535.58620689655
1763,174263.34146341463
1764,116264.85
1765,174263.34146341463
1766,174263.34146341463
1767,157488.88888888888
1768,135629.71698113208
1769,169425.0
1770,135629.71698113208
1771,135629.71698113208
1772,126875.13235294117
1773,135629.71698113208
1774,126875.13235294117
1775,135629.71698113208
1776,109407.14285714286
1777,131003.33333333333
1778,135629.71698113208
1779,109407.14285714286
1780,187500.0
1781,135629.71698113208
1782,116264.85
1783,126875.13235294117
1784,116800.0
1785,110611.42307692308
1786,175385.7142857143
1787,158111.11111111112
1788,54258.6
1789,135000.0
1790,82550.0
1791,195330.76923076922
1792,150816.66666666666
1793,148413.56896551725
1794,127333.33333333333
1795,135629.71698113208
1796,109407.14285714286
1797,116264.85
1798,135629.71698113208
1799,109407.14285714286
1800,109407.14285714286
1801,126875.13235294117
1802,174263.34146341463
1803,174263.34146341463
1804,131003.33333333333
1805,135629.71698113208
1806,105833.33333333333
1807,123333.33333333333
1808,126875.13235294117
1809,126875.13235294117
1810,145535.58620689655
1811,126875.13235294117
1812,126875.13235294117
1813,126875.13235294117
1814,110611.42307692308
1815,77213.63636363637
1816,109407.14285714286
1817,126875.13235294117
1818,129382.18181818182
1819,129382.18181818182
1820,82550.0
1821,105833.33333333333
1822,123333.33333333333
1823,35105.5
1824,105833.33333333333
1825,165152.85714285713
1826,109407.14285714286
1827,110611.42307692308
1828,145535.58620689655
1829,110611.42307692308
1830,123333.33333333333
1831,119450.0
1832,82833.33333333333
1833,187340.0
1834,129382.18181818182
1835,119450.0
1836,105833.33333333333
1837,108750.0
1838,160812.5
1839,82550.0
1840,135629.71698113208
1841,135629.71698113208
1842,77213.63636363637
1843,135629.71698113208
1844,109407.14285714286
1845,145535.58620689655
1846,148413.56896551725
1847,165152.85714285713
1848,77213.63636363637
1849,126875.13235294117
1850,135629.71698113208
1851,160812.5
1852,135629.71698113208
1853,135629.71698113208
1854,197288.4
1855,157488.88888888888
1856,221956.11111111112
1857,104900.0
1858,126875.13235294117
1859,126875.13235294117
1860,148413.56896551725
1861,126875.13235294117
1862,265489.5
1863,265489.5
1864,265489.5
1865,328248.63636363635
1866,328248.63636363635
1867,251472.08571428573
1868,279444.44444444444
1869,197288.4
1870,281523.0
1871,251472.08571428573
1872,174263.34146341463
1873,197288.4
1874,135629.71698113208
1875,197288.4
1876,174263.34146341463
1877,197288.4
1878,197288.4
1879,116264.85
1880,131003.33333333333
1881,311872.0
1882,251472.08571428573
1883,197288.4
1884,221956.11111111112
1885,279444.44444444444
1886,279444.44444444444
1887,197288.4
1888,281523.0
1889,174263.34146341463
1890,135629.71698113208
1891,109407.14285714286
1892,116264.85
1893,126875.13235294117
1894,126875.13235294117
1895,165152.85714285713
1896,165152.85714285713
1897,145535.58620689655
1898,109407.14285714286
1899,110611.42307692308
1900,168670.5294117647
1901,165152.85714285713
1902,126875.13235294117
1903,235250.0
1904,135629.71698113208
1905,157488.88888888888
1906,145535.58620689655
1907,223866.66666666666
1908,109407.14285714286
1909,109407.14285714286
1910,109407.14285714286
1911,223866.66666666666
1912,271900.0
1913,126875.13235294117
1914,77213.63636363637
1915,392500.0
1916,54258.6
1917,251472.08571428573
1918,131003.33333333333
1919,174263.34146341463
1920,126875.13235294117
1921,303700.0
1922,281523.0
1923,195330.76923076922
1924,289000.0
1925,221956.11111111112
1926,440000.0
1927,135629.71698113208
1928,165152.85714285713
1929,131003.33333333333
1930,109407.14285714286
1931,131003.33333333333
1932,126875.13235294117
1933,165152.85714285713
1934,174263.34146341463
1935,174263.34146341463
1936,174263.34146341463
1937,200481.81818181818
1938,126875.13235294117
1939,211666.66666666666
1940,197250.0
1941,174263.34146341463
1942,157488.88888888888
1943,197250.0
1944,333681.1666666667
1945,392310.25
1946,157488.88888888888
1947,279444.44444444444
1948,157488.88888888888
1949,289000.0
1950,197288.4
1951,277000.0
1952,311872.0
1953,148413.56896551725
1954,192250.0
1955,126875.13235294117
1956,341000.0
1957,174263.34146341463
1958,328248.63636363635
1959,126875.13235294117
1960,116264.85
1961,116264.85
1962,109407.14285714286
1963,109407.14285714286
1964,126875.13235294117
1965,174263.34146341463
1966,169425.0
1967,281523.0
1968,555000.0
1969,392310.25
1970,465750.0
1971,403000.0
1972,328248.63636363635
1973,218300.0
1974,328248.63636363635
1975,555000.0
1976,281523.0
1977,328248.63636363635
1978,333681.1666666667
1979,319030.5
1980,197288.4
1981,328248.63636363635
1982,240583.33333333334
1983,211666.66666666666
1984,158111.11111111112
1985,197288.4
1986,197288.4
1987,197288.4
1988,174263.34146341463
1989,219500.0
1990,221956.11111111112
1991,197288.4
1992,221956.11111111112
1993,168670.5294117647
1994,265489.5
1995,197288.4
1996,251472.08571428573
1997,251472.08571428573
1998,303700.0
1999,265489.5
2000,333681.1666666667
2001,275778.125
2002,289000.0
2003,251472.08571428573
2004,328248.63636363635
2005,251472.08571428573
2006,251472.08571428573
2007,251472.08571428573
2008,197288.4
2009,174263.34146341463
2010,197288.4
2011,135629.71698113208
2012,197288.4
2013,174263.34146341463
2014,174263.34146341463
2015,197288.4
2016,174263.34146341463
2017,197288.4
2018,135629.71698113208
2019,139710.0
2020,131003.33333333333
2021,116264.85
2022,200481.81818181818
2023,145535.58620689655
2024,195330.76923076922
2025,333681.1666666667
2026,197288.4
2027,109407.14285714286
2028,158111.11111111112
2029,174263.34146341463
2030,279444.44444444444
2031,279444.44444444444
2032,279444.44444444444
2033,240583.33333333334
2034,158111.11111111112
2035,197288.4
2036,169375.0
2037,326450.0
2038,211666.66666666666
2039,251472.08571428573
2040,302138.0
2041,279444.44444444444
2042,221956.11111111112
2043,174263.34146341463
2044,174263.34146341463
2045,289000.0
2046,126875.13235294117
2047,126875.13235294117
2048,139710.0
2049,126875.13235294117
2050,169425.0
2051,109407.14285714286
2052,148413.56896551725
2053,135629.71698113208
2054,82550.0
2055,126875.13235294117
2056,145535.58620689655
2057,135629.71698113208
2058,223866.66666666666
2059,135629.71698113208
2060,126875.13235294117
2061,200481.81818181818
2062,135629.71698113208
2063,109407.14285714286
2064,148413.56896551725
2065,116264.85
2066,157488.88888888888
2067,145535.58620689655
2068,126875.13235294117
2069,77213.63636363637
2070,109407.14285714286
2071,82550.0
2072,165152.85714285713
2073,148413.56896551725
2074,197288.4
2075,135629.71698113208
2076,116264.85
2077,126875.13235294117
2078,135629.71698113208
2079,174263.34146341463
2080,135629.71698113208
2081,127483.33333333333
2082,126875.13235294117
2083,126875.13235294117
2084,116264.85
2085,135629.71698113208
2086,35105.5
2087,126875.13235294117
2088,126875.13235294117
2089,109407.14285714286
2090,129382.18181818182
2091,126875.13235294117
2092,126875.13235294117
2093,145535.58620689655
2094,119450.0
2095,150780.0
2096,77213.63636363637
2097,109407.14285714286
2098,165152.85714285713
2099,35105.5
2100,82833.33333333333
2101,126875.13235294117
2102,119450.0
2103,109407.14285714286
2104,126875.13235294117
2105,126875.13235294117
2106,135000.0
2107,275778.125
2108,135629.71698113208
2109,135629.71698113208
2110,110611.42307692308
2111,168670.5294117647
2112,145535.58620689655
2113,109407.14285714286
2114,105833.33333333333
2115,150816.66666666666
2116,110611.42307692308
2117,129382.18181818182
2118,127483.33333333333
2119,86475.0
2120,109407.14285714286
2121,82550.0
2122,82550.0
2123,77213.63636363637
2124,219500.0
2125,126875.13235294117
2126,174263.34146341463
2127,129382.18181818182
2128,129382.18181818182
2129,110611.42307692308
2130,160812.5
2131,150780.0
2132,126875.13235294117
2133,110611.42307692308
2134,110611.42307692308
2135,84342.85714285714
2136,126875.13235294117
2137,135629.71698113208
2138,148413.56896551725
2139,148413.56896551725
2140,135629.71698113208
2141,109407.14285714286
2142,135629.71698113208
2143,148413.56896551725
2144,67000.0
2145,139710.0
2146,148413.56896551725
2147,145535.58620689655
2148,126875.13235294117
2149,131003.33333333333
2150,289000.0
2151,168670.5294117647
2152,175385.7142857143
2153,175385.7142857143
2154,131003.33333333333
2155,187340.0
2156,195330.76923076922
2157,311872.0
2158,275778.125
2159,211750.0
2160,184115.0
2161,251472.08571428573
2162,501837.0
2163,328248.63636363635
2164,281523.0
2165,174263.34146341463
2166,148413.56896551725
2167,197288.4
2168,157488.88888888888
2169,197288.4
2170,221956.11111111112
2171,148413.56896551725
2172,148413.56896551725
2173,126875.13235294117
2174,211750.0
2175,328248.63636363635
2176,328248.63636363635
2177,247200.0
2178,218300.0
2179,139710.0
2180,123333.33333333333
2181,197288.4
2182,311872.0
2183,197288.4
2184,135629.71698113208
2185,84342.85714285714
2186,148413.56896551725
2187,148413.56896551725
2188,174263.34146341463
2189,145535.58620689655
2190,77213.63636363637
2191,77213.63636363637
2192,131003.33333333333
2193,84342.85714285714
2194,109407.14285714286
2195,131003.33333333333
2196,82550.0
2197,126875.13235294117
2198,119450.0
2199,174263.34146341463
2200,187340.0
2201,200481.81818181818
2202,169375.0
2203,174263.34146341463
2204,165152.85714285713
2205,126875.13235294117
2206,135629.71698113208
2207,218300.0
2208,234000.0
2209,175385.7142857143
2210,109407.14285714286
2211,110611.42307692308
2212,109407.14285714286
2213,86475.0
2214,165152.85714285713
2215,109407.14285714286
2216,126875.13235294117
2217,37900.0
2218,126875.13235294117
2219,77213.63636363637
2220,82550.0
2221,392500.0
2222,280000.0
2223,211750.0
2224,221956.11111111112
2225,126875.13235294117
2226,175385.7142857143
2227,197288.4
2228,281523.0
2229,392500.0
2230,126875.13235294117
2231,197288.4
2232,200481.81818181818
2233,200481.81818181818
2234,189000.0
2235,174263.34146341463
2236,240583.33333333334
2237,440000.0
2238,197288.4
2239,135629.71698113208
2240,148413.56896551725
2241,148413.56896551725
2242,148413.56896551725
2243,145535.58620689655
2244,82550.0
2245,82550.0
2246,135629.71698113208
2247,109407.14285714286
2248,116264.85
2249,139710.0
2250,116264.85
2251,185000.0
2252,174263.34146341463
2253,174263.34146341463
2254,174263.34146341463
2255,174263.34146341463
2256,184115.0
2257,195330.76923076922
2258,197288.4
2259,174263.34146341463
2260,148413.56896551725
2261,197250.0
2262,240583.33333333334
2263,328248.63636363635
2264,465750.0
2265,190000.0
2266,240583.33333333334
2267,397574.5
2268,319030.5
2269,174263.34146341463
2270,184115.0
2271,311872.0
2272,221956.11111111112
2273,148413.56896551725
2274,174263.34146341463
2275,148413.56896551725
2276,169425.0
2277,174263.34146341463
2278,126875.13235294117
2279,139710.0
2280,116264.85
2281,174263.34146341463
2282,174263.34146341463
2283,109407.14285714286
2284,109407.14285714286
2285,138680.0
2286,135629.71698113208
2287,328248.63636363635
2288,251472.08571428573
2289,465750.0
2290,397574.5
2291,302138.0
2292,303700.0
2293,555000.0
2294,333681.1666666667
2295,397574.5
2296,251472.08571428573
2297,328248.63636363635
2298,299604.3333333333
2299,333681.1666666667
2300,328248.63636363635
2301,218300.0
2302,289000.0
2303,251472.08571428573
2304,251472.08571428573
2305,174263.34146341463
2306,174263.34146341463
2307,174263.34146341463
2308,211666.66666666666
2309,279444.44444444444
2310,211666.66666666666
2311,197288.4
2312,200481.81818181818
2313,174263.34146341463
2314,184115.0
2315,174263.34146341463
2316,174263.34146341463
2317,200481.81818181818
2318,174263.34146341463
2319,168670.5294117647
2320,197288.4
2321,281523.0
2322,168670.5294117647
2323,197288.4
2324,168670.5294117647
2325,289000.0
2326,168670.5294117647
2327,221956.11111111112
2328,221956.11111111112
2329,174263.34146341463
2330,174263.34146341463
2331,328248.63636363635
2332,302138.0
2333,328248.63636363635
2334,265489.5
2335,251472.08571428573
2336,328248.63636363635
2337,197288.4
2338,281523.0
2339,251472.08571428573
2340,440000.0
2341,311872.0
2342,279444.44444444444
2343,311872.0
2344,221956.11111111112
2345,251472.08571428573
2346,251472.08571428573
2347,197288.4
2348,218300.0
2349,189000.0
2350,328248.63636363635
2351,299604.3333333333
2352,251472.08571428573
2353,195330.76923076922
2354,135629.71698113208
2355,138680.0
2356,148413.56896551725
2357,197288.4
2358,174263.34146341463
2359,129382.18181818182
2360,116264.85
2361,148413.56896551725
2362,275778.125
2363,148413.56896551725
2364,148413.56896551725
2365,279444.44444444444
2366,169375.0
2367,197250.0
2368,197288.4
2369,211666.66666666666
2370,174263.34146341463
2371,174263.34146341463
2372,197288.4
2373,240583.33333333334
2374,279444.44444444444
2375,251472.08571428573
2376,239686.0
2377,397574.5
2378,148413.56896551725
2379,195330.76923076922
2380,148413.56896551725
2381,174263.34146341463
2382,197288.4
2383,311872.0
2384,211750.0
2385,148413.56896551725
2386,135629.71698113208
2387,135629.71698113208
2388,77213.63636363637
2389,148413.56896551725
2390,148413.56896551725
2391,131003.33333333333
2392,116264.85
2393,169425.0
2394,148413.56896551725
2395,195330.76923076922
2396,105833.33333333333
2397,157488.88888888888
2398,110611.42307692308
2399,54258.6
2400,77213.63636363637
2401,127333.33333333333
2402,135629.71698113208
2403,126875.13235294117
2404,165152.85714285713
2405,174263.34146341463
2406,127333.33333333333
2407,135629.71698113208
2408,148413.56896551725
2409,84500.0
2410,174263.34146341463
2411,116264.85
2412,145535.58620689655
2413,135629.71698113208
2414,135629.71698113208
2415,126875.13235294117
2416,116264.85
2417,135629.71698113208
2418,127333.33333333333
2419,126875.13235294117
2420,131003.33333333333
2421,145535.58620689655
2422,116264.85
2423,126875.13235294117
2424,165152.85714285713
2425,189000.0
2426,126875.13235294117
2427,126875.13235294117
2428,138680.0
2429,116264.85
2430,131003.33333333333
2431,135629.71698113208
2432,135629.71698113208
2433,135629.71698113208
2434,135629.71698113208
2435,175385.7142857143
2436,109407.14285714286
2437,116264.85
2438,131003.33333333333
2439,110611.42307692308
2440,123333.33333333333
2441,110611.42307692308
2442,110611.42307692308
2443,110611.42307692308
2444,109407.14285714286
2445,77213.63636363637
2446,126875.13235294117
2447,218300.0
2448,129382.18181818182
2449,109407.14285714286
2450,123333.33333333333
2451,145535.58620689655
2452,275778.125
2453,82550.0
2454,165152.85714285713
2455,110611.42307692308
2456,126875.13235294117
2457,126875.13235294117
2458,109407.14285714286
2459,110611.42307692308
2460,150780.0
2461,126875.13235294117
2462,165152.85714285713
2463,126875.13235294117
2464,129382.18181818182
2465,174263.34146341463
2466,126875.13235294117
2467,158111.11111111112
2468,77213.63636363637
2469,67000.0
2470,223866.66666666666
2471,138680.0
2472,150780.0
2473,126875.13235294117
2474,82833.33333333333
2475,234000.0
2476,126875.13235294117
2477,135629.71698113208
2478,175385.7142857143
2479,148413.56896551725
2480,148413.56896551725
2481,135629.71698113208
2482,131003.33333333333
2483,116264.85
2484,116264.85
2485,116264.85
2486,145535.58620689655
2487,145535.58620689655
2488,138680.0
2489,174263.34146341463
2490,135629.71698113208
2491,54258.6
2492,174263.34146341463
2493,165152.85714285713
2494,145535.58620689655
2495,77213.63636363637
2496,223866.66666666666
2497,150816.66666666666
2498,116264.85
2499,77213.63636363637
2500,135629.71698113208
2501,126875.13235294117
2502,145535.58620689655
2503,126875.13235294117
2504,157488.88888888888
2505,221956.11111111112
2506,251472.08571428573
2507,397574.5
2508,251472.08571428573
2509,289000.0
2510,251472.08571428573
2511,197288.4
2512,221956.11111111112
2513,221956.11111111112
2514,218300.0
2515,148413.56896551725
2516,174263.34146341463
2517,135629.71698113208
2518,135629.71698113208
2519,221956.11111111112
2520,197288.4
2521,197288.4
2522,221956.11111111112
2523,116264.85
2524,148413.56896551725
2525,148413.56896551725
2526,148413.56896551725
2527,116264.85
2528,116264.85
2529,139710.0
2530,82550.0
2531,311872.0
2532,221956.11111111112
2533,197288.4
2534,251472.08571428573
2535,279444.44444444444
2536,221956.11111111112
2537,279444.44444444444
2538,184115.0
2539,197288.4
2540,174263.34146341463
2541,184115.0
2542,126875.13235294117
2543,131003.33333333333
2544,148413.56896551725
2545,145535.58620689655
2546,197150.0
2547,148413.56896551725
2548,126875.13235294117
2549,126875.13235294117
2550,555000.0
2551,109407.14285714286
2552,127333.33333333333
2553,77213.63636363637
2554,84500.0
2555,109407.14285714286
2556,116264.85
2557,131003.33333333333
2558,126875.13235294117
2559,126875.13235294117
2560,105833.33333333333
2561,168670.5294117647
2562,129382.18181818182
2563,129382.18181818182
2564,200100.0
2565,109407.14285714286
2566,165152.85714285713
2567,126875.13235294117
2568,157488.88888888888
2569,157488.88888888888
2570,109407.14285714286
2571,126875.13235294117
2572,169375.0
2573,289000.0
2574,397574.5
2575,109407.14285714286
2576,126875.13235294117
2577,126875.13235294117
2578,86475.0
2579,82550.0
2580,126875.13235294117
2581,148413.56896551725
2582,110611.42307692308
2583,392500.0
2584,174263.34146341463
2585,175385.7142857143
2586,197288.4
2587,197288.4
2588,138680.0
2589,148413.56896551725
2590,289000.0
2591,223866.66666666666
2592,289000.0
2593,251472.08571428573
2594,197288.4
2595,197250.0
2596,392310.25
2597,174263.34146341463
2598,265489.5
2599,299604.3333333333
2600,190000.0
2601,139710.0
2602,82550.0
2603,82550.0
2604,82550.0
2605,82550.0
2606,148413.56896551725
2607,200481.81818181818
2608,145535.58620689655
2609,165152.85714285713
2610,131003.33333333333
2611,190000.0
2612,148413.56896551725
2613,116264.85
2614,116264.85
2615,174263.34146341463
2616,135629.71698113208
2617,175385.7142857143
2618,157488.88888888888
2619,335000.0
2620,174263.34146341463
2621,157488.88888888888
2622,174263.34146341463
2623,251472.08571428573
2624,225000.0
2625,397574.5
2626,148413.56896551725
2627,197250.0
2628,446261.0
2629,625000.0
2630,302138.0
2631,485000.0
2632,333681.1666666667
2633,279444.44444444444
2634,369900.0
2635,148413.56896551725
2636,169425.0
2637,169425.0
2638,275778.125
2639,174263.34146341463
2640,148413.56896551725
2641,116264.85
2642,174263.34146341463
2643,109407.14285714286
2644,145535.58620689655
2645,109407.14285714286
2646,109407.14285714286
2647,109407.14285714286
2648,148413.56896551725
2649,145535.58620689655
2650,138680.0
2651,174263.34146341463
2652,328248.63636363635
2653,251472.08571428573
2654,311872.0
2655,392310.25
2656,251472.08571428573
2657,290000.0
2658,251472.08571428573
2659,251472.08571428573
2660,328248.63636363635
2661,328248.63636363635
2662,328248.63636363635
2663,328248.63636363635
2664,211666.66666666666
2665,328248.63636363635
2666,211666.66666666666
2667,174263.34146341463
2668,184115.0
2669,174263.34146341463
2670,251472.08571428573
2671,184115.0
2672,197288.4
2673,168670.5294117647
2674,168670.5294117647
2675,197288.4
2676,197288.4
2677,174263.34146341463
2678,265489.5
2679,328248.63636363635
2680,251472.08571428573
2681,403000.0
2682,302138.0
2683,433577.0
2684,302138.0
2685,302138.0
2686,251472.08571428573
2687,281523.0
2688,251472.08571428573
2689,251472.08571428573
2690,465750.0
2691,174263.34146341463
2692,135629.71698113208
2693,197288.4
2694,84500.0
2695,197288.4
2696,197288.4
2697,174263.34146341463
2698,174263.34146341463
2699,174263.34146341463
2700,148413.56896551725
2701,174263.34146341463
2702,148413.56896551725
2703,123333.33333333333
2704,148413.56896551725
2705,135629.71698113208
2706,116264.85
2707,116264.85
2708,135629.71698113208
2709,116264.85
2710,116264.85
2711,277000.0
2712,403000.0
2713,197288.4
2714,158111.11111111112
2715,174263.34146341463
2716,158111.11111111112
2717,184115.0
2718,211666.66666666666
2719,148413.56896551725
2720,169425.0
2721,148413.56896551725
2722,126875.13235294117
2723,139710.0
2724,131003.33333333333
2725,135629.71698113208
2726,135629.71698113208
2727,150816.66666666666
2728,174263.34146341463
2729,145535.58620689655
2730,135629.71698113208
2731,110611.42307692308
2732,135629.71698113208
2733,145535.58620689655
2734,175385.7142857143
2735,135629.71698113208
2736,145535.58620689655
2737,116264.85
2738,126875.13235294117
2739,148413.56896551725
2740,148413.56896551725
2741,145535.58620689655
2742,174263.34146341463
2743,165152.85714285713
2744,135629.71698113208
2745,135629.71698113208
2746,135629.71698113208
2747,174263.34146341463
2748,109407.14285714286
2749,135629.71698113208
2750,135629.71698113208
2751,131003.33333333333
2752,225000.0
2753,126875.13235294117
2754,226225.0
2755,174263.34146341463
2756,82550.0
2757,135000.0
2758,82550.0
2759,174263.34146341463
2760,145535.58620689655
2761,135629.71698113208
2762,135629.71698113208
2763,174263.34146341463
2764,169425.0
2765,262500.0
2766,126875.13235294117
2767,77213.63636363637
2768,126875.13235294117
2769,135629.71698113208
2770,169425.0
2771,116264.85
2772,135629.71698113208
2773,126875.13235294117
2774,126875.13235294117
2775,145535.58620689655
2776,123333.33333333333
2777,169425.0
2778,138680.0
2779,126875.13235294117
2780,110611.42307692308
2781,110611.42307692308
2782,116800.0
2783,126875.13235294117
2784,116264.85
2785,126875.13235294117
2786,82550.0
2787,116264.85
2788,67000.0
2789,226000.0
2790,77213.63636363637
2791,116264.85
2792,67000.0
2793,129382.18181818182
2794,82550.0
2795,126875.13235294117
2796,110611.42307692308
2797,223866.66666666666
2798,126875.13235294117
2799,126875.13235294117
2800,35105.5
2801,110611.42307692308
2802,145535.58620689655
2803,174263.34146341463
2804,145535.58620689655
2805,77213.63636363637
2806,81000.0
2807,138680.0
2808,148413.56896551725
2809,116264.85
2810,135629.71698113208
2811,145535.58620689655
2812,148413.56896551725
2813,126875.13235294117
2814,126875.13235294117
2815,163500.0
2816,335000.0
2817,148413.56896551725
2818,116264.85
2819,158111.11111111112
2820,165152.85714285713
2821,110611.42307692308
2822,223866.66666666666
2823,273485.0
2824,175385.7142857143
2825,145535.58620689655
2826,135629.71698113208
2827,150816.66666666666
2828,195330.76923076922
2829,174263.34146341463
2830,221956.11111111112
2831,197288.4
2832,223866.66666666666
2833,281523.0
2834,221956.11111111112
2835,311872.0
2836,197288.4
2837,174263.34146341463
2838,148413.56896551725
2839,200481.81818181818
2840,197288.4
2841,197288.4
2842,197288.4
2843,160812.5
2844,174263.34146341463
2845,116264.85
2846,197288.4
2847,174263.34146341463
2848,189000.0
2849,221956.11111111112
2850,328248.63636363635
2851,226000.0
2852,221956.11111111112
2853,221956.11111111112
2854,139710.0
2855,197288.4
2856,197288.4
2857,197288.4
2858,197288.4
2859,126875.13235294117
2860,135629.71698113208
